,date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
120,2020-05-21,1591,0,1580,8,,0,3.0,0,0.0,1,0,,0,0.0,广东
121,2020-05-22,1591,0,1580,8,,0,3.0,0,0.0,0,0,,0,0.0,广东
122,2020-05-23,1592,0,1580,8,,0,4.0,1,0.0,0,0,,0,0.0,广东
123,2020-05-24,1592,0,1581,8,,0,3.0,0,0.0,1,0,,0,0.0,广东
124,2020-05-25,1592,0,1581,8,,0,3.0,0,0.0,0,0,,0,0.0,广东
125,2020-05-26,1592,0,1581,8,,0,3.0,0,0.0,0,0,,0,0.0,广东
126,2020-05-27,1592,0,1582,8,,0,2.0,0,0.0,1,0,,0,0.0,广东
127,2020-05-28,1592,0,1582,8,,0,2.0,0,0.0,0,0,,0,0.0,广东
128,2020-05-29,1593,0,1583,8,,0,2.0,1,0.0,1,0,,0,0.0,广东
129,2020-05-30,1593,0,1583,8,,0,2.0,0,0.0,0,0,,0,0.0,广东
130,2020-05-31,1595,0,1583,8,,0,4.0,2,0.0,0,0,,0,0.0,广东
131,2020-06-01,1596,0,1583,8,,0,5.0,1,0.0,0,0,,0,0.0,广东
132,2020-06-02,1597,0,1583,8,,0,6.0,1,0.0,0,0,,0,0.0,广东
133,2020-06-03,1598,0,1583,8,,0,7.0,1,0.0,0,0,,0,0.0,广东
134,2020-06-04,1598,0,1584,8,,0,6.0,0,0.0,1,0,,0,0.0,广东
135,2020-06-05,1601,0,1584,8,,0,9.0,3,0.0,0,0,,0,0.0,广东
136,2020-06-06,1602,0,1584,8,,0,10.0,1,0.0,0,0,,0,0.0,广东
137,2020-06-07,1602,0,1585,8,,0,9.0,0,0.0,1,0,,0,0.0,广东
138,2020-06-08,1604,0,1586,8,,0,10.0,2,0.0,1,0,,0,0.0,广东
139,2020-06-09,1604,0,1587,8,,0,9.0,0,0.0,1,0,,0,0.0,广东
140,2020-06-10,1607,0,1588,8,,0,11.0,3,0.0,1,0,,0,0.0,广东
141,2020-06-11,1607,0,1589,8,,0,10.0,0,0.0,1,0,,0,0.0,广东
142,2020-06-12,1608,0,1590,8,,0,10.0,1,0.0,1,0,,0,0.0,广东
143,2020-06-13,1625,0,1590,8,,0,27.0,17,0.0,0,0,,0,0.0,广东
144,2020-06-14,1625,0,1590,8,,0,27.0,0,0.0,0,0,,0,0.0,广东
145,2020-06-15,1628,0,1592,8,,0,28.0,3,0.0,2,0,,0,0.0,广东
146,2020-06-16,1628,0,1592,8,,0,28.0,0,0.0,0,0,,0,0.0,广东
147,2020-06-17,1628,0,1603,8,,0,17.0,0,0.0,11,0,,0,0.0,广东
148,2020-06-18,1631,0,1604,8,,0,19.0,3,0.0,1,0,,0,0.0,广东
149,2020-06-19,1634,0,1613,8,,0,13.0,3,0.0,9,0,,0,0.0,广东
150,2020-06-20,1634,0,1614,8,,0,12.0,0,0.0,1,0,,0,0.0,广东
151,2020-06-21,1634,0,1614,8,,0,12.0,0,0.0,0,0,,0,0.0,广东
152,2020-06-22,1634,0,1619,8,,0,7.0,0,0.0,5,0,,0,0.0,广东
153,2020-06-23,1634,0,1620,8,,0,6.0,0,0.0,1,0,,0,0.0,广东
154,2020-06-24,1635,0,1621,8,,0,6.0,1,0.0,1,0,,0,0.0,广东
155,2020-06-25,1635,0,1621,8,,0,6.0,0,0.0,0,0,,0,0.0,广东
156,2020-06-26,1637,0,1622,8,,0,7.0,2,0.0,1,0,,0,0.0,广东
157,2020-06-27,1637,0,1622,8,,0,7.0,2,0.0,0,0,,0,0.0,广东
158,2020-06-28,1637,0,1625,8,,0,4.0,0,0.0,3,0,,0,0.0,广东
159,2020-06-29,1641,0,1627,8,,0,6.0,4,0.0,2,0,,0,0.0,广东
160,2020-06-30,1641,0,1627,8,,0,6.0,0,0.0,0,0,,0,0.0,广东
161,2020-07-01,1642,0,1627,8,,0,7.0,1,0.0,0,0,,0,0.0,广东
162,2020-07-02,1642,0,1629,8,,0,5.0,0,0.0,2,0,,0,0.0,广东
163,2020-07-03,1643,0,1629,8,,0,6.0,1,0.0,0,0,,0,0.0,广东
164,2020-07-04,1643,0,1631,8,,0,4.0,0,0.0,2,0,,0,0.0,广东
165,2020-07-05,1643,0,1631,8,,0,4.0,0,0.0,0,0,,0,0.0,广东
166,2020-07-06,1644,0,1631,8,,0,5.0,1,0.0,0,0,,0,0.0,广东
167,2020-07-07,1645,0,1631,8,,0,6.0,1,0.0,0,0,,0,0.0,广东
168,2020-07-08,1647,0,1631,8,,0,8.0,2,0.0,0,0,,0,0.0,广东
169,2020-07-09,1647,0,1631,8,,0,8.0,2,0.0,0,0,,0,0.0,广东
0,2020-01-20,0,0,0,0,,0,0.0,0,0.0,0,0,,0,0.0,香港
1,2020-01-21,0,0,0,0,,0,0.0,0,0.0,0,0,,0,0.0,香港
2,2020-01-22,1,0,0,0,,0,1.0,1,0.0,0,0,,0,0.0,香港
3,2020-01-23,2,0,0,0,,0,2.0,1,0.0,0,0,,0,0.0,香港
4,2020-01-24,5,0,0,0,,0,5.0,3,0.0,0,0,,0,0.0,香港
5,2020-01-25,5,0,0,0,,0,5.0,0,0.0,0,0,,0,0.0,香港
6,2020-01-26,8,0,0,0,,0,8.0,3,0.0,0,0,,0,0.0,香港
7,2020-01-27,8,0,0,0,,0,8.0,0,0.0,0,0,,0,0.0,香港
8,2020-01-28,8,0,0,0,,0,8.0,0,0.0,0,0,,0,0.0,香港
9,2020-01-29,10,0,0,0,,0,10.0,2,0.0,0,0,,0,0.0,香港
10,2020-01-30,12,0,0,0,,0,12.0,2,0.0,0,0,,0,0.0,香港
11,2020-01-31,13,0,0,0,,0,13.0,1,0.0,0,0,,0,0.0,香港
12,2020-02-01,14,0,0,0,,0,14.0,1,0.0,0,0,,0,0.0,香港
13,2020-02-02,15,0,0,0,,0,15.0,1,0.0,0,0,,0,0.0,香港
14,2020-02-03,15,0,0,0,,0,15.0,0,0.0,0,0,,0,0.0,香港
15,2020-02-04,18,0,0,1,,0,17.0,3,0.0,0,1,,0,0.0,香港
16,2020-02-05,21,0,0,1,,0,20.0,4,0.0,0,0,,0,0.0,香港
17,2020-02-06,24,0,0,1,,0,23.0,3,0.0,0,0,,0,0.0,香港
18,2020-02-07,26,0,0,1,,0,25.0,1,0.0,0,0,,0,0.0,香港
19,2020-02-08,26,0,0,1,,0,25.0,2,0.0,0,0,,0,0.0,香港
20,2020-02-09,36,0,0,1,,0,35.0,10,0.0,0,0,,0,0.0,香港
21,2020-02-10,38,0,0,1,,0,37.0,9,0.0,0,0,,0,0.0,香港
22,2020-02-11,50,0,1,1,,0,48.0,8,0.0,1,0,,0,0.0,香港
23,2020-02-12,50,0,1,1,,0,48.0,8,0.0,0,0,,0,0.0,香港
24,2020-02-13,53,0,1,1,,0,51.0,3,0.0,0,0,,0,0.0,香港
25,2020-02-14,56,0,1,1,,0,54.0,3,0.0,0,0,,0,0.0,香港
26,2020-02-15,56,0,1,1,,0,54.0,0,0.0,0,0,,0,0.0,香港
27,2020-02-16,57,0,2,1,,0,54.0,1,0.0,1,0,,0,0.0,香港
28,2020-02-17,60,0,2,1,,0,57.0,3,0.0,0,0,,0,0.0,香港
29,2020-02-18,62,0,4,2,,0,56.0,0,0.0,2,1,,0,0.0,香港
30,2020-02-19,65,0,5,2,,0,58.0,3,0.0,1,0,,0,0.0,香港
31,2020-02-20,68,0,5,2,,0,61.0,3,0.0,0,0,,0,0.0,香港
32,2020-02-21,68,0,6,2,,0,60.0,0,0.0,1,0,,0,0.0,香港
33,2020-02-22,69,0,11,2,,0,56.0,0,0.0,5,0,,0,0.0,香港
34,2020-02-23,74,0,11,2,,0,61.0,5,0.0,0,0,,0,0.0,香港
35,2020-02-24,81,0,19,2,,0,60.0,7,0.0,8,0,,0,0.0,香港
36,2020-02-25,85,0,18,2,,0,65.0,4,0.0,-1,0,,0,0.0,香港
37,2020-02-26,91,0,24,2,,0,65.0,9,0.0,6,0,,0,0.0,香港
38,2020-02-27,93,0,26,2,,0,65.0,2,0.0,2,0,,0,0.0,香港
39,2020-02-28,94,0,30,2,,0,62.0,1,0.0,4,0,,0,0.0,香港
40,2020-02-29,95,0,33,2,,0,60.0,1,0.0,3,0,,0,0.0,香港
41,2020-03-01,98,0,36,2,,0,60.0,2,0.0,3,0,,0,0.0,香港
42,2020-03-02,100,0,36,2,,0,62.0,2,0.0,0,0,,0,0.0,香港
43,2020-03-03,100,0,37,2,,0,61.0,0,0.0,1,0,,0,0.0,香港
44,2020-03-04,104,0,43,2,,0,59.0,4,0.0,6,0,,0,0.0,香港
45,2020-03-05,104,0,46,2,,0,56.0,0,0.0,3,0,,0,0.0,香港
46,2020-03-06,108,0,51,2,,0,55.0,1,0.0,5,0,,0,0.0,香港
47,2020-03-07,114,0,58,3,,0,53.0,6,0.0,7,1,,0,0.0,香港
48,2020-03-08,115,0,59,3,,0,53.0,1,0.0,1,0,,0,0.0,香港
49,2020-03-09,115,0,60,3,,0,52.0,1,0.0,1,0,,0,0.0,香港
50,2020-03-10,120,0,65,3,,0,52.0,5,0.0,5,0,,0,0.0,香港
51,2020-03-11,129,0,67,3,,0,59.0,9,0.0,2,0,,0,0.0,香港
52,2020-03-12,131,0,75,4,,0,52.0,2,0.0,8,1,,0,0.0,香港
53,2020-03-13,137,0,78,4,,0,55.0,6,0.0,3,0,,0,0.0,香港
54,2020-03-14,141,0,81,4,,0,56.0,4,0.0,3,0,,0,0.0,香港
55,2020-03-15,148,0,84,4,,0,60.0,7,0.0,3,0,,0,0.0,香港
56,2020-03-16,157,0,88,4,,0,65.0,9,0.0,4,0,,0,0.0,香港
57,2020-03-17,167,0,92,4,,0,71.0,10,0.0,4,0,,0,0.0,香港
58,2020-03-18,192,0,95,4,,0,93.0,25,0.0,3,0,,0,0.0,香港
59,2020-03-19,208,0,98,4,,0,106.0,16,0.0,3,0,,0,0.0,香港
60,2020-03-20,256,0,98,4,,0,154.0,48,0.0,0,0,,0,0.0,香港
61,2020-03-21,273,0,100,4,,0,169.0,17,0.0,2,0,,0,0.0,香港
62,2020-03-22,317,0,100,4,,0,213.0,83,0.0,0,0,,0,0.0,香港
63,2020-03-23,356,0,101,4,,0,251.0,39,0.0,1,0,,0,0.0,香港
64,2020-03-24,386,0,102,4,,0,280.0,30,0.0,1,0,,0,0.0,香港
65,2020-03-25,410,0,106,4,,0,300.0,24,0.0,4,0,,0,0.0,香港
66,2020-03-26,453,0,110,4,,0,339.0,43,0.0,4,0,,0,0.0,香港
67,2020-03-27,518,0,111,4,,0,403.0,65,0.0,1,0,,0,0.0,香港
68,2020-03-28,582,0,112,4,,0,466.0,64,0.0,1,0,,0,0.0,香港
69,2020-03-29,641,0,118,4,,0,519.0,59,0.0,6,0,,0,0.0,香港
70,2020-03-30,682,0,124,4,,0,554.0,41,0.0,6,0,,0,0.0,香港
71,2020-03-31,714,0,128,4,,0,582.0,32,0.0,4,0,,0,0.0,香港
72,2020-04-01,765,0,147,4,,0,614.0,51,0.0,19,0,,0,0.0,香港
73,2020-04-02,802,0,154,4,,0,644.0,37,0.0,7,0,,0,0.0,香港
74,2020-04-03,845,0,173,4,,0,668.0,43,0.0,19,0,,0,0.0,香港
75,2020-04-04,862,0,186,4,,0,672.0,17,0.0,13,0,,0,0.0,香港
76,2020-04-05,890,0,206,4,,0,680.0,28,0.0,20,0,,0,0.0,香港
77,2020-04-06,914,0,216,4,,0,694.0,24,0.0,10,0,,0,0.0,香港
78,2020-04-07,935,0,236,4,,0,695.0,21,0.0,20,0,,0,0.0,香港
79,2020-04-08,960,0,264,4,,0,692.0,25,0.0,28,0,,0,0.0,香港
80,2020-04-09,973,0,293,4,,0,676.0,13,0.0,29,0,,0,0.0,香港
81,2020-04-10,989,0,309,4,,0,676.0,16,0.0,16,0,,0,0.0,香港
82,2020-04-11,1000,0,336,4,,0,660.0,11,0.0,27,0,,0,0.0,香港
83,2020-04-12,1004,0,360,4,,0,640.0,4,0.0,24,0,,0,0.0,香港
84,2020-04-13,1009,0,397,4,,0,608.0,5,0.0,37,0,,0,0.0,香港
85,2020-04-14,1012,0,434,4,,0,574.0,3,0.0,37,0,,0,0.0,香港
86,2020-04-15,1016,0,485,4,,0,527.0,4,0.0,51,0,,0,0.0,香港
87,2020-04-16,1017,0,485,4,,0,528.0,1,0.0,0,0,,0,0.0,香港
88,2020-04-17,1021,0,532,4,,0,485.0,4,0.0,47,0,,0,0.0,香港
89,2020-04-18,1023,0,568,4,,0,451.0,2,0.0,36,0,,0,0.0,香港
90,2020-04-19,1025,0,602,4,,0,419.0,2,0.0,34,0,,0,0.0,香港
91,2020-04-20,1025,0,630,4,,0,391.0,0,0.0,28,0,,0,0.0,香港
92,2020-04-21,1029,0,650,4,,0,375.0,4,0.0,20,0,,0,0.0,香港
93,2020-04-22,1033,0,678,4,,0,351.0,4,0.0,28,0,,0,0.0,香港
94,2020-04-23,1035,0,699,4,,0,332.0,2,0.0,21,0,,0,0.0,香港
95,2020-04-24,1035,0,725,4,,0,306.0,0,0.0,26,0,,0,0.0,香港
96,2020-04-25,1037,0,753,4,,0,280.0,2,0.0,28,0,,0,0.0,香港
97,2020-04-26,1037,0,772,4,,0,261.0,0,0.0,19,0,,0,0.0,香港
98,2020-04-27,1037,0,787,4,,0,246.0,0,0.0,15,0,,0,0.0,香港
99,2020-04-28,1037,0,811,4,,0,222.0,0,0.0,24,0,,0,0.0,香港
100,2020-04-29,1037,0,830,4,,0,203.0,0,0.0,19,0,,0,0.0,香港
101,2020-04-30,1037,0,846,4,,0,187.0,0,0.0,16,0,,0,0.0,香港
102,2020-05-01,1039,0,859,4,,0,176.0,2,0.0,13,0,,0,0.0,香港
103,2020-05-02,1039,0,864,4,,0,171.0,0,0.0,5,0,,0,0.0,香港
104,2020-05-03,1039,0,879,4,,0,156.0,0,0.0,15,0,,0,0.0,香港
105,2020-05-04,1040,0,900,4,,0,136.0,1,0.0,21,0,,0,0.0,香港
106,2020-05-05,1040,0,920,4,,0,116.0,0,0.0,20,0,,0,0.0,香港
107,2020-05-06,1040,0,932,4,,0,104.0,0,0.0,12,0,,0,0.0,香港
108,2020-05-07,1044,0,944,4,,0,96.0,4,0.0,12,0,,0,0.0,香港
109,2020-05-08,1044,0,960,4,,0,80.0,0,0.0,16,0,,0,0.0,香港
110,2020-05-09,1044,0,967,4,,0,73.0,0,0.0,7,0,,0,0.0,香港
111,2020-05-10,1047,0,982,4,,0,61.0,3,0.0,15,0,,0,0.0,香港
112,2020-05-11,1047,0,985,4,,0,58.0,0,0.0,3,0,,0,0.0,香港
113,2020-05-12,1047,0,991,4,,0,52.0,0,0.0,6,0,,0,0.0,香港
114,2020-05-13,1050,0,1008,4,,0,38.0,3,0.0,17,0,,0,0.0,香港
115,2020-05-14,1051,0,1009,4,,0,38.0,1,0.0,1,0,,0,0.0,香港
116,2020-05-15,1052,0,1019,4,,0,29.0,1,0.0,10,0,,0,0.0,香港
117,2020-05-16,1052,0,1022,4,,0,26.0,0,0.0,3,0,,0,0.0,香港
118,2020-05-17,1055,0,1024,4,,0,27.0,3,0.0,2,0,,0,0.0,香港
119,2020-05-18,1055,0,1025,4,,0,26.0,0,0.0,1,0,,0,0.0,香港
120,2020-05-19,1055,0,1025,4,,0,26.0,0,0.0,0,0,,0,0.0,香港
121,2020-05-20,1055,0,1026,4,,0,25.0,0,0.0,1,0,,0,0.0,香港
122,2020-05-21,1063,0,1029,4,,0,30.0,8,0.0,3,0,,0,0.0,香港
123,2020-05-22,1065,0,1029,4,,0,32.0,2,0.0,0,0,,0,0.0,香港
124,2020-05-23,1065,0,1029,4,,0,32.0,0,0.0,0,0,,0,0.0,香港
125,2020-05-24,1065,0,1030,4,,0,31.0,0,0.0,1,0,,0,0.0,香港
126,2020-05-25,1065,0,1030,4,,0,31.0,0,0.0,0,0,,0,0.0,香港
127,2020-05-26,1065,0,1033,4,,0,28.0,0,0.0,3,0,,0,0.0,香港
128,2020-05-27,1066,0,1034,4,,0,28.0,1,0.0,1,0,,0,0.0,香港
129,2020-05-28,1066,0,1035,4,,0,27.0,0,0.0,1,0,,0,0.0,香港
130,2020-05-29,1079,0,1035,4,,0,40.0,13,0.0,0,0,,0,0.0,香港
131,2020-05-30,1082,0,1036,4,,0,42.0,3,0.0,1,0,,0,0.0,香港
132,2020-05-31,1084,0,1037,4,,0,43.0,2,0.0,1,0,,0,0.0,香港
133,2020-06-01,1087,0,1037,4,,0,46.0,3,0.0,0,0,,0,0.0,香港
134,2020-06-02,1093,0,1038,4,,0,51.0,6,0.0,1,0,,0,0.0,香港
135,2020-06-03,1093,0,1039,4,,0,50.0,0,0.0,1,0,,0,0.0,香港
136,2020-06-04,1099,0,1042,4,,0,53.0,6,0.0,3,0,,0,0.0,香港
137,2020-06-05,1102,0,1045,4,,0,53.0,3,0.0,3,0,,0,0.0,香港
138,2020-06-06,1105,0,1048,4,,0,53.0,3,0.0,3,0,,0,0.0,香港
139,2020-06-07,1106,0,1049,4,,0,53.0,1,0.0,1,0,,0,0.0,香港
140,2020-06-08,1107,0,1049,4,,0,54.0,1,0.0,0,0,,0,0.0,香港
141,2020-06-09,1107,0,1050,4,,0,53.0,0,0.0,1,0,,0,0.0,香港
142,2020-06-10,1107,0,1051,4,,0,52.0,0,0.0,1,0,,0,0.0,香港
143,2020-06-11,1107,0,1055,4,,0,48.0,0,0.0,4,0,,0,0.0,香港
144,2020-06-12,1108,0,1060,4,,0,44.0,1,0.0,5,0,,0,0.0,香港
145,2020-06-13,1109,0,1061,4,,0,44.0,1,0.0,1,0,,0,0.0,香港
146,2020-06-14,1109,0,1067,4,,0,38.0,0,0.0,6,0,,0,0.0,香港
147,2020-06-15,1112,0,1067,4,,0,41.0,3,0.0,0,0,,0,0.0,香港
148,2020-06-16,1112,0,1069,4,,0,39.0,0,0.0,2,0,,0,0.0,香港
149,2020-06-17,1120,0,1071,4,,0,45.0,0,0.0,2,0,,0,0.0,香港
150,2020-06-18,1124,0,1072,4,,0,48.0,4,0.0,1,0,,0,0.0,香港
151,2020-06-19,1127,0,1074,4,,0,49.0,3,0.0,2,0,,0,0.0,香港
152,2020-06-20,1128,0,1077,4,,0,47.0,1,0.0,3,0,,0,0.0,香港
153,2020-06-21,1131,0,1078,5,,0,48.0,3,0.0,1,1,,0,0.0,香港
154,2020-06-22,1161,0,1078,5,,0,78.0,30,0.0,0,0,,0,0.0,香港
155,2020-06-23,1177,0,1083,6,,0,88.0,16,0.0,5,1,,0,0.0,香港
156,2020-06-24,1179,0,1086,6,,0,87.0,2,0.0,3,0,,0,0.0,香港
157,2020-06-25,1193,0,1088,7,,0,98.0,14,0.0,2,1,,0,0.0,香港
158,2020-06-26,1196,0,1091,7,,0,98.0,3,0.0,3,0,,0,0.0,香港
159,2020-06-27,1197,0,1095,7,,0,95.0,1,0.0,4,0,,0,0.0,香港
160,2020-06-28,1199,0,1104,7,,0,88.0,2,0.0,9,0,,0,0.0,香港
161,2020-06-29,1203,0,1105,7,,0,91.0,4,0.0,1,0,,0,0.0,香港
162,2020-06-30,1205,0,1107,7,,0,91.0,2,0.0,2,0,,0,0.0,香港
163,2020-07-01,1233,0,1117,7,,0,109.0,28,0.0,10,0,,0,0.0,香港
164,2020-07-02,1242,0,1120,7,,0,115.0,9,0.0,3,0,,0,0.0,香港
165,2020-07-03,1247,0,1125,7,,0,115.0,5,0.0,5,0,,0,0.0,香港
166,2020-07-04,1258,0,1145,7,,0,106.0,11,0.0,20,0,,0,0.0,香港
167,2020-07-05,1268,0,1156,7,,0,105.0,10,0.0,11,0,,0,0.0,香港
168,2020-07-06,1285,0,1157,7,,0,121.0,17,0.0,1,0,,0,0.0,香港
169,2020-07-07,1299,0,1161,7,,0,131.0,14,0.0,4,0,,0,0.0,香港
170,2020-07-08,1323,0,1167,7,,0,149.0,24,0.0,6,0,,0,0.0,香港
171,2020-07-09,1323,0,1167,7,,0,149.0,24,0.0,0,0,,0,0.0,香港
0,2020-01-21,1,0,0,0,,0,1.0,0,0.0,0,0,,0,0.0,河南
1,2020-01-22,5,0,0,0,,0,5.0,4,0.0,0,0,,0,0.0,河南
2,2020-01-23,9,0,0,0,,0,9.0,4,0.0,0,0,,0,0.0,河南
3,2020-01-24,32,0,0,0,,0,32.0,23,0.0,0,0,,0,0.0,河南
4,2020-01-25,83,0,0,1,,0,82.0,51,0.0,0,1,,0,0.0,河南
5,2020-01-26,128,0,0,1,,0,127.0,45,0.0,0,0,,0,0.0,河南
6,2020-01-27,168,0,0,1,,0,167.0,40,0.0,0,0,,0,0.0,河南
7,2020-01-28,206,0,2,1,,0,203.0,38,0.0,2,0,,0,0.0,河南
8,2020-01-29,278,0,2,2,,0,274.0,72,0.0,0,1,,0,0.0,河南
9,2020-01-30,352,0,3,2,,0,347.0,74,0.0,1,0,,0,0.0,河南
10,2020-01-31,422,0,3,2,,0,417.0,70,0.0,0,0,,0,0.0,河南
11,2020-02-01,493,0,4,2,,0,487.0,71,0.0,1,0,,0,0.0,河南
12,2020-02-02,566,0,14,2,,0,550.0,73,0.0,10,0,,0,0.0,河南
13,2020-02-03,675,0,20,2,,0,653.0,109,0.0,6,0,,0,0.0,河南
14,2020-02-04,764,0,41,2,,0,721.0,89,0.0,21,0,,0,0.0,河南
15,2020-02-05,851,0,54,2,,0,795.0,87,0.0,13,0,,0,0.0,河南
16,2020-02-06,914,0,68,3,,0,843.0,63,0.0,14,1,,0,0.0,河南
17,2020-02-07,981,0,97,4,,0,880.0,67,0.0,29,1,,0,0.0,河南
18,2020-02-08,1033,0,131,6,,0,896.0,53,0.0,34,2,,0,0.0,河南
19,2020-02-09,1073,0,181,6,,0,886.0,40,0.0,50,0,,0,0.0,河南
20,2020-02-10,1105,0,198,7,,0,900.0,32,0.0,17,1,,0,0.0,河南
21,2020-02-11,1135,0,231,8,,0,896.0,30,0.0,33,1,,0,0.0,河南
22,2020-02-12,1169,0,258,10,,0,901.0,34,0.0,27,2,,0,0.0,河南
23,2020-02-13,1184,0,313,11,,0,860.0,15,0.0,55,1,,0,0.0,河南
24,2020-02-14,1184,0,313,11,,0,860.0,15,0.0,0,0,,0,0.0,河南
25,2020-02-15,1231,0,397,13,,0,821.0,19,0.0,84,2,,0,0.0,河南
26,2020-02-16,1246,0,438,16,,0,792.0,15,0.0,41,3,,0,0.0,河南
27,2020-02-17,1257,0,505,19,,0,733.0,15,0.0,67,3,,0,0.0,河南
28,2020-02-18,1262,0,552,19,,0,691.0,5,0.0,47,0,,0,0.0,河南
29,2020-02-19,1265,0,614,19,,0,632.0,4,0.0,62,0,,0,0.0,河南
30,2020-02-20,1267,0,717,19,,0,531.0,2,0.0,103,0,,0,0.0,河南
31,2020-02-21,1270,0,802,19,,0,449.0,3,0.0,85,0,,0,0.0,河南
32,2020-02-22,1271,0,861,19,,0,391.0,1,0.0,59,0,,0,0.0,河南
33,2020-02-23,1271,0,930,19,,0,322.0,0,0.0,69,0,,0,0.0,河南
34,2020-02-24,1271,0,989,19,,0,263.0,0,0.0,59,0,,0,0.0,河南
35,2020-02-25,1271,0,1023,19,,0,229.0,0,0.0,34,0,,0,0.0,河南
36,2020-02-26,1272,0,1062,20,,0,190.0,1,0.0,39,1,,0,0.0,河南
37,2020-02-27,1272,0,1103,20,,0,149.0,0,0.0,41,0,,0,0.0,河南
38,2020-02-28,1272,0,1161,21,,0,90.0,0,0.0,58,1,,0,0.0,河南
39,2020-02-29,1272,0,1185,22,,0,65.0,0,0.0,24,1,,0,0.0,河南
40,2020-03-01,1272,0,1205,22,,0,45.0,0,0.0,20,0,,0,0.0,河南
41,2020-03-02,1272,0,1223,22,,0,27.0,0,0.0,18,0,,0,0.0,河南
42,2020-03-03,1272,0,1234,22,,0,16.0,0,0.0,11,0,,0,0.0,河南
43,2020-03-04,1272,0,1239,22,,0,11.0,0,0.0,5,0,,0,0.0,河南
44,2020-03-05,1272,0,1239,22,,0,11.0,0,0.0,0,0,,0,0.0,河南
45,2020-03-06,1272,0,1243,22,,0,7.0,0,0.0,4,0,,0,0.0,河南
46,2020-03-07,1272,0,1246,22,,0,4.0,0,0.0,3,0,,0,0.0,河南
47,2020-03-08,1272,0,1247,22,,0,3.0,0,0.0,1,0,,0,0.0,河南
48,2020-03-09,1272,0,1247,22,,0,3.0,0,0.0,0,0,,0,0.0,河南
49,2020-03-10,1272,0,1249,22,,0,1.0,0,0.0,2,0,,0,0.0,河南
50,2020-03-11,1273,0,1249,22,,0,2.0,1,0.0,0,0,,0,0.0,河南
51,2020-03-12,1273,0,1249,22,,0,2.0,0,0.0,0,0,,0,0.0,河南
52,2020-03-13,1273,0,1249,22,,0,2.0,0,0.0,0,0,,0,0.0,河南
53,2020-03-14,1273,0,1250,22,,0,1.0,0,0.0,1,0,,0,0.0,河南
54,2020-03-15,1273,0,1250,22,,0,1.0,0,0.0,0,0,,0,0.0,河南
55,2020-03-16,1273,0,1250,22,,0,1.0,0,0.0,0,0,,0,0.0,河南
56,2020-03-17,1273,0,1250,22,,0,1.0,0,0.0,0,0,,0,0.0,河南
57,2020-03-18,1273,0,1250,22,,0,1.0,0,0.0,0,0,,0,0.0,河南
58,2020-03-19,1273,0,1250,22,,0,1.0,0,0.0,0,0,,0,0.0,河南
59,2020-03-20,1273,0,1250,22,,0,1.0,0,0.0,0,0,,0,0.0,河南
60,2020-03-21,1273,0,1250,22,,0,1.0,0,0.0,0,0,,0,0.0,河南
61,2020-03-22,1274,0,1250,22,,0,2.0,1,0.0,0,0,,0,0.0,河南
62,2020-03-23,1274,0,1250,22,,0,2.0,0,0.0,0,0,,0,0.0,河南
63,2020-03-24,1274,0,1250,22,,0,2.0,0,0.0,0,0,,0,0.0,河南
64,2020-03-25,1275,0,1250,22,,0,3.0,1,0.0,0,0,,0,0.0,河南
65,2020-03-26,1275,0,1250,22,,0,3.0,0,0.0,0,0,,0,0.0,河南
66,2020-03-27,1275,0,1251,22,,0,2.0,0,0.0,1,0,,0,0.0,河南
67,2020-03-28,1276,0,1251,22,,0,3.0,1,0.0,0,0,,0,0.0,河南
68,2020-03-29,1276,0,1251,22,,0,3.0,0,0.0,0,0,,0,0.0,河南
69,2020-03-30,1276,0,1251,22,,0,3.0,0,0.0,0,0,,0,0.0,河南
70,2020-03-31,1276,0,1251,22,,0,3.0,0,0.0,0,0,,0,0.0,河南
71,2020-04-01,1276,0,1251,22,,0,3.0,0,0.0,0,0,,0,0.0,河南
72,2020-04-02,1276,0,1251,22,,0,3.0,0,0.0,0,0,,0,0.0,河南
73,2020-04-03,1276,0,1251,22,,0,3.0,0,0.0,0,0,,0,0.0,河南
74,2020-04-04,1276,0,1251,22,,0,3.0,0,0.0,0,0,,0,0.0,河南
75,2020-04-05,1276,0,1252,22,,0,2.0,0,0.0,1,0,,0,0.0,河南
76,2020-04-06,1276,0,1252,22,,0,2.0,0,0.0,0,0,,0,0.0,河南
77,2020-04-07,1276,0,1252,22,,0,2.0,0,0.0,0,0,,0,0.0,河南
78,2020-04-08,1276,0,1252,22,,0,2.0,0,0.0,0,0,,0,0.0,河南
79,2020-04-09,1276,0,1252,22,,0,2.0,0,0.0,0,0,,0,0.0,河南
80,2020-04-10,1276,0,1252,22,,0,2.0,0,0.0,0,0,,0,0.0,河南
81,2020-04-11,1276,0,1253,22,,0,1.0,0,0.0,1,0,,0,0.0,河南
82,2020-04-12,1276,0,1253,22,,0,1.0,0,0.0,0,0,,0,0.0,河南
83,2020-04-13,1276,0,1254,22,,0,0.0,0,0.0,1,0,,0,0.0,河南
84,2020-04-14,1276,0,1254,22,,0,0.0,0,0.0,0,0,,0,0.0,河南
