date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-04-20,1268,0,1251,1,,0,16.0,0,0.0,2,0,,0,0.0,浙江
2020-04-21,1268,0,1252,1,,0,15.0,0,0.0,1,0,,0,0.0,浙江
2020-04-22,1268,0,1252,1,,0,15.0,0,0.0,0,0,,0,0.0,浙江
2020-04-23,1268,0,1256,1,,0,11.0,0,0.0,4,0,,0,0.0,浙江
2020-04-24,1268,0,1256,1,,0,11.0,0,0.0,0,0,,0,0.0,浙江
2020-04-25,1268,0,1257,1,,0,10.0,0,0.0,1,0,,0,0.0,浙江
2020-04-26,1268,0,1258,1,,0,9.0,0,0.0,1,0,,0,0.0,浙江
2020-04-27,1268,0,1261,1,,0,6.0,0,0.0,3,0,,0,0.0,浙江
2020-04-28,1268,0,1262,1,,0,5.0,0,0.0,1,0,,0,0.0,浙江
2020-04-29,1268,0,1263,1,,0,4.0,0,0.0,1,0,,0,0.0,浙江
2020-04-30,1268,0,1264,1,,0,3.0,0,0.0,1,0,,0,0.0,浙江
2020-05-01,1268,0,1265,1,,0,2.0,0,0.0,1,0,,0,0.0,浙江
2020-05-02,1268,0,1265,1,,0,2.0,0,0.0,0,0,,0,0.0,浙江
2020-05-03,1268,0,1265,1,,0,2.0,0,0.0,0,0,,0,0.0,浙江
2020-05-04,1268,0,1267,1,,0,0.0,0,0.0,2,0,,0,0.0,浙江
2020-05-05,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-06,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-07,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-08,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-09,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-10,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-11,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-12,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-13,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-14,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-15,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-16,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-17,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-18,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-19,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-20,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-21,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-22,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-23,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-24,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-25,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-26,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-27,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-28,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-29,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-30,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-05-31,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-01,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-02,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-03,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-04,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-05,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-06,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-07,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-08,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-09,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-10,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-11,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-12,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-13,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-14,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-15,1268,0,1267,1,,0,0.0,0,0.0,0,0,,0,0.0,浙江
2020-06-16,1268,0,1267,1,,0,0.0,1,0.0,0,0,,0,0.0,浙江
2020-06-17,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-18,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-19,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-20,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-21,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-22,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-23,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-24,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-25,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-26,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-27,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-28,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-29,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-06-30,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-07-01,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-07-02,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-07-03,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-07-04,1269,0,1267,1,,0,1.0,0,0.0,0,0,,0,0.0,浙江
2020-01-20,0,0,0,0,,0,0.0,0,0.0,0,0,,0,0.0,香港
2020-01-21,0,0,0,0,,0,0.0,0,0.0,0,0,,0,0.0,香港
2020-01-22,1,0,0,0,,0,1.0,1,0.0,0,0,,0,0.0,香港
2020-01-23,2,0,0,0,,0,2.0,1,0.0,0,0,,0,0.0,香港
2020-01-24,5,0,0,0,,0,5.0,3,0.0,0,0,,0,0.0,香港
2020-01-25,5,0,0,0,,0,5.0,0,0.0,0,0,,0,0.0,香港
2020-01-26,8,0,0,0,,0,8.0,3,0.0,0,0,,0,0.0,香港
2020-01-27,8,0,0,0,,0,8.0,0,0.0,0,0,,0,0.0,香港
2020-01-28,8,0,0,0,,0,8.0,0,0.0,0,0,,0,0.0,香港
2020-01-29,10,0,0,0,,0,10.0,2,0.0,0,0,,0,0.0,香港
2020-01-30,12,0,0,0,,0,12.0,2,0.0,0,0,,0,0.0,香港
2020-01-31,13,0,0,0,,0,13.0,1,0.0,0,0,,0,0.0,香港
2020-02-01,14,0,0,0,,0,14.0,1,0.0,0,0,,0,0.0,香港
2020-02-02,15,0,0,0,,0,15.0,1,0.0,0,0,,0,0.0,香港
2020-02-03,15,0,0,0,,0,15.0,0,0.0,0,0,,0,0.0,香港
2020-02-04,18,0,0,1,,0,17.0,3,0.0,0,1,,0,0.0,香港
2020-02-05,21,0,0,1,,0,20.0,4,0.0,0,0,,0,0.0,香港
2020-02-06,24,0,0,1,,0,23.0,3,0.0,0,0,,0,0.0,香港
2020-02-07,26,0,0,1,,0,25.0,1,0.0,0,0,,0,0.0,香港
2020-02-08,26,0,0,1,,0,25.0,2,0.0,0,0,,0,0.0,香港
2020-02-09,36,0,0,1,,0,35.0,10,0.0,0,0,,0,0.0,香港
2020-02-10,38,0,0,1,,0,37.0,9,0.0,0,0,,0,0.0,香港
2020-02-11,50,0,1,1,,0,48.0,8,0.0,1,0,,0,0.0,香港
2020-02-12,50,0,1,1,,0,48.0,8,0.0,0,0,,0,0.0,香港
2020-02-13,53,0,1,1,,0,51.0,3,0.0,0,0,,0,0.0,香港
2020-02-14,56,0,1,1,,0,54.0,3,0.0,0,0,,0,0.0,香港
2020-02-15,56,0,1,1,,0,54.0,0,0.0,0,0,,0,0.0,香港
2020-02-16,57,0,2,1,,0,54.0,1,0.0,1,0,,0,0.0,香港
2020-02-17,60,0,2,1,,0,57.0,3,0.0,0,0,,0,0.0,香港
2020-02-18,62,0,4,2,,0,56.0,0,0.0,2,1,,0,0.0,香港
2020-02-19,65,0,5,2,,0,58.0,3,0.0,1,0,,0,0.0,香港
2020-02-20,68,0,5,2,,0,61.0,3,0.0,0,0,,0,0.0,香港
2020-02-21,68,0,6,2,,0,60.0,0,0.0,1,0,,0,0.0,香港
2020-02-22,69,0,11,2,,0,56.0,0,0.0,5,0,,0,0.0,香港
2020-02-23,74,0,11,2,,0,61.0,5,0.0,0,0,,0,0.0,香港
2020-02-24,81,0,19,2,,0,60.0,7,0.0,8,0,,0,0.0,香港
2020-02-25,85,0,18,2,,0,65.0,4,0.0,-1,0,,0,0.0,香港
2020-02-26,91,0,24,2,,0,65.0,9,0.0,6,0,,0,0.0,香港
2020-02-27,93,0,26,2,,0,65.0,2,0.0,2,0,,0,0.0,香港
2020-02-28,94,0,30,2,,0,62.0,1,0.0,4,0,,0,0.0,香港
2020-02-29,95,0,33,2,,0,60.0,1,0.0,3,0,,0,0.0,香港
2020-03-01,98,0,36,2,,0,60.0,2,0.0,3,0,,0,0.0,香港
2020-03-02,100,0,36,2,,0,62.0,2,0.0,0,0,,0,0.0,香港
2020-03-03,100,0,37,2,,0,61.0,0,0.0,1,0,,0,0.0,香港
2020-03-04,104,0,43,2,,0,59.0,4,0.0,6,0,,0,0.0,香港
2020-03-05,104,0,46,2,,0,56.0,0,0.0,3,0,,0,0.0,香港
2020-03-06,108,0,51,2,,0,55.0,1,0.0,5,0,,0,0.0,香港
2020-03-07,114,0,58,3,,0,53.0,6,0.0,7,1,,0,0.0,香港
2020-03-08,115,0,59,3,,0,53.0,1,0.0,1,0,,0,0.0,香港
2020-03-09,115,0,60,3,,0,52.0,1,0.0,1,0,,0,0.0,香港
2020-03-10,120,0,65,3,,0,52.0,5,0.0,5,0,,0,0.0,香港
2020-03-11,129,0,67,3,,0,59.0,9,0.0,2,0,,0,0.0,香港
2020-03-12,131,0,75,4,,0,52.0,2,0.0,8,1,,0,0.0,香港
2020-03-13,137,0,78,4,,0,55.0,6,0.0,3,0,,0,0.0,香港
2020-03-14,141,0,81,4,,0,56.0,4,0.0,3,0,,0,0.0,香港
2020-03-15,148,0,84,4,,0,60.0,7,0.0,3,0,,0,0.0,香港
2020-03-16,157,0,88,4,,0,65.0,9,0.0,4,0,,0,0.0,香港
2020-03-17,167,0,92,4,,0,71.0,10,0.0,4,0,,0,0.0,香港
2020-03-18,192,0,95,4,,0,93.0,25,0.0,3,0,,0,0.0,香港
2020-03-19,208,0,98,4,,0,106.0,16,0.0,3,0,,0,0.0,香港
2020-03-20,256,0,98,4,,0,154.0,48,0.0,0,0,,0,0.0,香港
2020-03-21,273,0,100,4,,0,169.0,17,0.0,2,0,,0,0.0,香港
2020-03-22,317,0,100,4,,0,213.0,83,0.0,0,0,,0,0.0,香港
2020-03-23,356,0,101,4,,0,251.0,39,0.0,1,0,,0,0.0,香港
2020-03-24,386,0,102,4,,0,280.0,30,0.0,1,0,,0,0.0,香港
2020-03-25,410,0,106,4,,0,300.0,24,0.0,4,0,,0,0.0,香港
2020-03-26,453,0,110,4,,0,339.0,43,0.0,4,0,,0,0.0,香港
2020-03-27,518,0,111,4,,0,403.0,65,0.0,1,0,,0,0.0,香港
2020-03-28,582,0,112,4,,0,466.0,64,0.0,1,0,,0,0.0,香港
2020-03-29,641,0,118,4,,0,519.0,59,0.0,6,0,,0,0.0,香港
2020-03-30,682,0,124,4,,0,554.0,41,0.0,6,0,,0,0.0,香港
2020-03-31,714,0,128,4,,0,582.0,32,0.0,4,0,,0,0.0,香港
2020-04-01,765,0,147,4,,0,614.0,51,0.0,19,0,,0,0.0,香港
2020-04-02,802,0,154,4,,0,644.0,37,0.0,7,0,,0,0.0,香港
2020-04-03,845,0,173,4,,0,668.0,43,0.0,19,0,,0,0.0,香港
2020-04-04,862,0,186,4,,0,672.0,17,0.0,13,0,,0,0.0,香港
2020-04-05,890,0,206,4,,0,680.0,28,0.0,20,0,,0,0.0,香港
2020-04-06,914,0,216,4,,0,694.0,24,0.0,10,0,,0,0.0,香港
2020-04-07,935,0,236,4,,0,695.0,21,0.0,20,0,,0,0.0,香港
2020-04-08,960,0,264,4,,0,692.0,25,0.0,28,0,,0,0.0,香港
2020-04-09,973,0,293,4,,0,676.0,13,0.0,29,0,,0,0.0,香港
2020-04-10,989,0,309,4,,0,676.0,16,0.0,16,0,,0,0.0,香港
2020-04-11,1000,0,336,4,,0,660.0,11,0.0,27,0,,0,0.0,香港
2020-04-12,1004,0,360,4,,0,640.0,4,0.0,24,0,,0,0.0,香港
2020-04-13,1009,0,397,4,,0,608.0,5,0.0,37,0,,0,0.0,香港
2020-04-14,1012,0,434,4,,0,574.0,3,0.0,37,0,,0,0.0,香港
2020-04-15,1016,0,485,4,,0,527.0,4,0.0,51,0,,0,0.0,香港
2020-04-16,1017,0,485,4,,0,528.0,1,0.0,0,0,,0,0.0,香港
2020-04-17,1021,0,532,4,,0,485.0,4,0.0,47,0,,0,0.0,香港
2020-04-18,1023,0,568,4,,0,451.0,2,0.0,36,0,,0,0.0,香港
2020-04-19,1025,0,602,4,,0,419.0,2,0.0,34,0,,0,0.0,香港
2020-04-20,1025,0,630,4,,0,391.0,0,0.0,28,0,,0,0.0,香港
2020-04-21,1029,0,650,4,,0,375.0,4,0.0,20,0,,0,0.0,香港
2020-04-22,1033,0,678,4,,0,351.0,4,0.0,28,0,,0,0.0,香港
2020-04-23,1035,0,699,4,,0,332.0,2,0.0,21,0,,0,0.0,香港
2020-04-24,1035,0,725,4,,0,306.0,0,0.0,26,0,,0,0.0,香港
2020-04-25,1037,0,753,4,,0,280.0,2,0.0,28,0,,0,0.0,香港
2020-04-26,1037,0,772,4,,0,261.0,0,0.0,19,0,,0,0.0,香港
2020-04-27,1037,0,787,4,,0,246.0,0,0.0,15,0,,0,0.0,香港
2020-04-28,1037,0,811,4,,0,222.0,0,0.0,24,0,,0,0.0,香港
2020-04-29,1037,0,830,4,,0,203.0,0,0.0,19,0,,0,0.0,香港
2020-04-30,1037,0,846,4,,0,187.0,0,0.0,16,0,,0,0.0,香港
2020-05-01,1039,0,859,4,,0,176.0,2,0.0,13,0,,0,0.0,香港
2020-05-02,1039,0,864,4,,0,171.0,0,0.0,5,0,,0,0.0,香港
2020-05-03,1039,0,879,4,,0,156.0,0,0.0,15,0,,0,0.0,香港
2020-05-04,1040,0,900,4,,0,136.0,1,0.0,21,0,,0,0.0,香港
2020-05-05,1040,0,920,4,,0,116.0,0,0.0,20,0,,0,0.0,香港
2020-05-06,1040,0,932,4,,0,104.0,0,0.0,12,0,,0,0.0,香港
2020-05-07,1044,0,944,4,,0,96.0,4,0.0,12,0,,0,0.0,香港
2020-05-08,1044,0,960,4,,0,80.0,0,0.0,16,0,,0,0.0,香港
